PROVINCIA,POB,ESP_VIDA,INGRESOS
IZCUCHACA,700.603854389722,61.4507103408065,559.422982402325
LARIA,1047.86509635974,65.9435876031689,168.685080692558
MANTA,1307.46680942184,64.2387710091907,328.891277148199
MARISCAL CACERES,891.201284796574,64.782417641501,496.426827312514
MOYA,1702.82226980728,62.286675008184,548.470992114816
NUEVO OCCORO,2129.35546038544,65.4946713907202,215.270821712466
PALCA,2249.89293361884,64.766401649419,258.694731035011
PILCHACA,318.087794432548,67.1616998723905,356.019545124321
VILCA,2079.06852248394,61.5994006853097,160.247590425553
YAULI,26998.3426124197,62.7707951581755,121.540993755434
ASCENSION,13749.1456102784,75.8560221802877,989.715812296455
HUANDO,6425.57815845824,68.878939839557,246.653722830673
ACOBAMBA,65464.7922912206,74.9527914742314,269.353467736773
ACOBAMBA,9621.71734475375,75.1399937922995,590.169156030487
ANDABAMBA,4717.71092077088,72.1371082852021,119.169380060477
ANTA,7591.73875802998,72.8576973350365,71.8735874398017
CAJA,2195.22483940043,74.9055402599763,326.795955252358
MARCAS,1907.10706638116,76.3982641061779,305.709871508045
PAUCARA,29603.1284796574,76.8171466305336,243.4560365577
POMACOCHA,3080.3147751606,74.4543731769871,430.387133641862
ROSARIO,6747.85010706638,74.8147376618875,150.22200869401
ANGARAES,60490.8501070664,72.2052196429366,329.17589154816
LIRCAY,24733.0835117773,72.6138620639896,444.639304491455
ANCHONGA,8176.45182012848,74.3597821271164,130.662304657248
CALLANMARCA,556.421841541756,79.2601084591852,245.764894308428
CCOCHACCASA,2397.86295503212,69.4509792821641,554.954017936455
CHINCHO,2782.07280513919,71.5950741469352,295.050570000573
CONGALLA,4039.46895074947,68.5051292196442,161.024613944786
HUANCA-HUANCA,1411.63169164882,73.5655134657928,192.612025261624
HUAYLLAY GRANDE,1858.42398286938,74.7183879081483,214.874987900761
JULCAMARCA,1884.91220556745,72.6592007120468,710.414126222947
SAN ANTONIO DE ANTAPARCO,6289.65096359743,73.1469860309209,159.002285033262
SANTO TOMAS DE PATA,2498.36616702355,70.8673488618196,414.363706993952
SECCLLA,3862.50321199143,72.8132739606113,223.20246147389
CASTROVIRREYNA,16280.6937901499,64.8268502893657,555.282129423511
CASTROVIRREYNA,3028.22912205567,64.5277082827427,631.610706196506
ARMA,1173.45824411135,68.8955828935547,369.640502227876
AURAHUA,1886.65310492505,62.6802237183031,215.036534573046
CAPILLAS,1172.07280513919,59.2823117770278,446.735580540469
CHUPAMARCA,1081.82869379015,72.1857635833966,310.932706896392
COCAS,795.813704496788,63.1508984481891,243.158485243494
HUACHOS,1205.55460385439,64.8205171942687,523.358629714048
HUAMATAMBO,339.044967880086,57.1752871925712,590.064648634954
MOLLEPAMPA,1498.07922912206,62.8803589907538,333.018714484272
SAN JUAN,427.528907922912,57.3458004343749,613.197805441558
SANTA ANA,1663.43040685225,67.1577433409473,1383.77476907222
TANTARA,617.149892933619,70.5972352768336,581.78295014698
TICRAPO,1391.85010706638,68.9016640543144,705.43771740204
CHURCAMPA,34730.6509635974,66.0421418624506,360.397486604144
CHURCAMPA,4911.6852248394,69.1421108602145,594.515208138737
ANCO,6301.16488222698,67.319008612647,259.769034536824
CHINCHIHUASI,2914.92933618844,61.3493096472504,282.303396630846
EL CARMEN,2658.26124197002,61.1066730172313,179.795107770982
LA MERCED,1684.21413276231,68.9509830995931,388.575864553874
LOCROJA,3394.58029978587,68.8814644486736,190.755263160691
PAUCARBAMBA,6176.04068522484,62.2721430480232,226.428780647744
SAN MIGUEL DE MAYOCC,1074.2869379015,76.1339822370439,754.319952590388
SAN PEDRO DE CORIS,2110.48608137045,66.14725976001,978.425205556402
PACHAMARCA,1950.00214132762,66.9826907863998,447.893008147426
COSME,1555,59.1212370293742,135.028846916326
HUAYTARÁ,19430.5931477516,67.6642429090566,574.331071046173
HUAYTARA,2062.04068522484,73.8215652898352,891.283260368937
AYAVI,468.38329764454,64.9272421642931,509.272653319364
CORDOVA,2310.98929336188,66.6518788369204,1094.34689771749
HUAYACUNDO ARMA,450.877944325482,69.6308765920379,433.083659376978
LARAMARCA,658.098501070664,71.6287043173817,667.234934319715
OCOYO,1959.85653104925,65.0096257498566,1215.55977900151
PILPICHACA,3327.87794432548,72.830033452098,292.688143997416
QUERCO,1138.1948608137,67.1417514227736,424.581651457332
QUITO-ARMA,689.250535331906,64.3284880984778,415.005020640335
SAN ANTONIO DE CUSICANCHA,1487.22055674518,68.5894521484603,227.139593911751
SAN FRANCISCO DE SANGAYAICO,480.961456102784,70.6300655324891,374.099853278924
SAN ISIDRO,1128.69807280514,62.139995756331,146.329023179925
SANTIAGO DE CHOCORVOS,1844.81156316916,63.2547674928092,346.75244481459
SANTIAGO DE QUIRAHUARA,471.023554603854,68.7572275474744,217.749155911056
SANTO DOMINGO DE CAPILLAS,739.659528907923,63.2687776266142,354.235912213929
TAMBO,212.648822269807,61.9606280330975,503.075270271071
TAYACAJA,93219.4314389721,71.6108563599884,432.966080553158
PAMPAS,10082.4025695931,76.188465284837,646.431858658287
ACOSTAMBO,3265.2034261242,73.3560091918191,352.635290073682
ACRAQUIA,3681.08993576017,72.7504708291497,432.860201005961
AHUAYCHA,4622.45610278373,70.2392127984701,278.563905979456
COLCABAMBA,10765.9871520343,69.8464930426676,546.553316962343
DANIEL HERNANDEZ,9413.96359743041,73.7181125058157,640.030319969697
HUACHOCOLPA,5492.37901498929,66.481200609265,240.803159283083
HUARIBAMBA,5283.58672376874,77.110113205571,540.200968535024
ÑAHUIMPUQUIO,1221.25481798715,73.0586440792864,956.659389230822
PAZOS,5514.53747323341,76.3467601260823,215.177869812294
QUISHUAR,752.668094218415,78.1913855497375,437.316235221592
SALCABAMBA,3595.00642398287,72.5094403488612,350.166329169364
SALCAHUASI,2367.64668094218,63.6066854369043,192.669059645837
SAN MARCOS DE ROCCHAC,1931.73019271949,74.2671522548077,194.047000333854
SURCUBAMBA,4487.40685224839,66.3406133826616,406.283400016825
TINTAY PUNCU,10005.7408993576,67.6253138894358,390.33267819897
QUICHUAS,3746,67.3590720238897,206.767087767633
ANDAYMARCA,2463,66.5113530453445,309.209473711931
ROBLE,1247.81504832614,60.3516383588097,682.062689421997
PICHOS,1797.97655953631,76.0898285264998,307.157344075559
SANTIAGO DE TUCUMA,1481.57987393621,67.6474973187953,190.634954535206
HUÁNUCO,310898.984113465,74.746127406278,828.527184951605
HUANUCO,93514.903640257,71.4447473575629,1034.37423952512
AMARILIS,74635.5374732334,74.0303902288825,1095.64152128941
CHINCHAO,19256.7644539615,76.1743123306152,378.479493031762
CHURUBAMBA,24762.2098501071,77.5571439265778,322.565926950739
MARGOS,7079.7965738758,78.9399923786026,224.160462939871
QUISQUI,6470.47751605996,76.0604949985989,239.343568712639
SAN FRANCISCO DE CAYRAN,5328.62312633833,75.2054728853778,456.418264348586
SAN PEDRO DE CHAULAN,5736.58244111349,79.1230388845204,198.899263260257
SANTA MARIA DEL VALLE,19017.8993576017,78.9963261646879,282.147800757365
YARUMAYO,2255.10278372591,76.7508911497762,335.122627040837
PILLCO MARCA,39141.0792291221,73.8344524540166,1100.92959039102
YACUS,5316.96032610982,80.3006408761519,312.606413150295
SAN PABLO DE PILLAO,8383.0473419594,79.4170886936394,742.603472802534
AMBO,49622.3832976445,74.3190574141137,470.761947632847
AMBO,18841.8972162741,71.9938685384033,637.400456500443
CAYNA,2493.52462526767,76.6483292880217,185.138692122427
COLPAS,1763.46466809422,77.082702955847,197.200462916545
CONCHAMARCA,5708.92505353319,75.2175457269058,644.352837766526
HUACAR,6572.99785867238,76.9394528886245,324.349136759427
SAN FRANCISCO,2198.42398286938,75.5871013075929,229.759423684633
SAN RAFAEL,9851.79443254818,73.6485603127102,263.842693463817
TOMAY KICHWA,2191.35546038544,73.0560543798743,742.075471977791
DOS DE MAYO,44277.5674518201,67.7873489021937,548.752713544975
LA UNION,6432.90578158458,65.0701567731312,880.544361384044
CHUQUIS,4779.21199143469,69.6319999924439,517.657525765424
MARIAS,8224.56102783726,68.2763067421424,220.574426924821
PACHAS,9975.71948608137,66.8330811827674,661.408480369844
QUIVILLA,2563.84154175589,66.9197730427935,616.441285551661
RIPAN,6239.45182012848,67.9572555504739,547.282816816179
SHUNQUI,1826.73447537473,70.1467809771717,300.125234755494
SILLAPATA,1611.3426124197,67.94329845455,354.080283267565
YANAS,2623.79871520343,69.7220543407015,622.315920935425
HUACAYBAMBA,19965.9357601713,75.6960374723591,337.068005080762
HUACAYBAMBA,6503.08565310493,74.1176151276839,421.863075472968
CANCHABAMBA,2850.84154175589,77.6215523259366,247.461359059424
COCHABAMBA,2796.63597430407,73.1539792117081,487.223224927926
PINRA,7815.37259100642,77.2678785346451,245.465878880856
HUAMALIES,64725.9379014989,74.558382082645,478.535217300952
LLATA,13537.8029978587,71.142036884123,584.417374726494
ARANCAY,1185.84368308351,73.3366805944037,468.433996828527
CHAVIN DE PARIARCA,3094.65952890792,76.7571312319408,367.32212888796
JACAS GRANDE,4968.68950749465,78.1104938590716,382.628066127161
JIRCAN,2647.9721627409,72.5069283794321,400.269587265724
MIRAFLORES,3011.16488222698,79.7415228595714,236.078566083331
MONZON,25825.3511777302,71.7331306222984,554.827972659146
PUNCHAO,2176.24625267666,77.3289653776878,431.516399969314
PUÑOS,3521.05781584582,77.011896405104,251.039352415394
SINGA,2390.90149892934,75.5836863815006,381.160921731418
TANTAMAYO,2366.24839400428,75.7212387374882,268.271624402283
LEONCIO PRADO,146278.428504194,73.2420779275682,812.47025731946
RUPA-RUPA,59227.2847965739,73.8443654524116,1000.42604200932
DANIEL ALOMIA ROBLES,7529.88436830835,74.3711950544477,504.539057100325
HERMILIO VALDIZAN,3653.1670235546,73.290979915567,340.206945926664
JOSE CRESPO Y CASTILLO,32955.2847965739,72.3223323684958,716.252056011431
LUYANDO,10103.443254818,73.1790046002226,602.596289599008
MARIANO DAMASO BERAUN,9590.61670235546,72.329134256219,505.140234680665
PUCAYACU,3608.48910445383,70.0332324266085,553.211522568812
CASTILLO GRANDE,13147.1482731551,72.4116881617994,1077.12143491698
PUEBLO NUEVO,4014.49257780672,72.1880563007519,694.645738221567
SANTO DOMINGO DE ANDIA,2448.61760659367,72.7135940861168,436.66408942067
MARAÑÓN,33557.2224024876,67.0937799923185,442.012866221503
HUACRACHUCO,14485.1970021413,66.7597589865683,399.797573845185
CHOLON,11708.0256959315,66.5364069187481,428.102815862384
SAN BUENAVENTURA,2327.1113490364,71.5114497338913,233.03909348341
LA MORADA,2816.78061966441,69.6917735479225,790.538084072636
SANTA ROSA DE ALTO YANAJANCA,2220.10773571399,64.77753375819,567.656414147307
PACHITEA,63003.9764453962,71.859155943749,356.393621223806
PANAO,22296.9550321199,69.007841453463,279.667816904375
CHAGLLA,10069.9379014989,72.0466780380554,541.215455413522
MOLINO,13371.4368308351,74.2170033744748,320.913238205176
UMARI,17265.6466809422,73.4706004181727,375.161010701731
PUERTO INCA,26859.7516059957,71.3471152808704,649.921890295477
PUERTO INCA,6198.69593147752,70.4685673767128,715.447358460304
CODO DEL POZUZO,6594.64882226981,70.9981273039877,625.57205512626
HONORIA,5209.29336188437,72.5418567901348,513.196304039093
TOURNAVISTA,3931.95503211991,72.0189318360476,815.363103204372
YUYAPICHIS,4925.15845824411,71.8976524811304,612.591606733817
LAURICOCHA,28437.3104925054,71.2037257609397,570.618715702352
JESUS,3808.53533190578,70.0841476802233,513.464105421847
BAÑOS,5226.71092077088,68.2617584551153,542.088550846915
JIVIA,1955.84582441113,71.8446798161257,354.54677667596
QUEROPALCA,2483.8886509636,71.4846790000107,599.532306530693
RONDOS,5456.10278372591,74.3649178847306,399.914858836073
SAN FRANCISCO DE ASIS,1268.62098501071,75.0691534591814,359.008356842046
SAN MIGUEL DE CAURI,8237.60599571734,69.5112227301179,803.381810707078
YAROWILCA,24211.9871520343,73.0639771887621,269.330705986296
CHAVINILLO,6042.85867237687,70.6956216549364,164.540603417902
CAHUAC,3491.42398286938,74.6844896099179,345.721014045447
CHACABAMBA,2621.62740899358,76.5606084154245,270.33821267359
APARICIO POMARES,4655.73447537473,74.3014732313632,243.350935139113
JACAS CHICO,1266.5182012848,69.5477660212294,231.005803253418
OBAS,3693.13276231263,73.9037114974981,410.989809029475
PAMPAMARCA,1333.95289079229,72.9385609512848,248.767557399697
CHORAS,1106.73875802998,73.2086717073129,303.338747803264
ICA,391502.376873662,79.7628963677235,1045.30969321824
ICA,142450.244111349,79.6446050662278,1084.32923386772
LA TINGUIÑA,38005.3640256959,80.8091164997058,1015.74145055651
LOS AQUIJES,22115.3854389722,78.1199401919606,1104.13548933905
OCUCAJE,4083.52034261242,76.9518372007338,897.028151840679
PACHACUTEC,7330.02569593148,79.9382821411647,1067.30798974367
PARCONA,54312.1927194861,80.7965682315964,933.363604567085
PUEBLO NUEVO,5487.43897216274,78.042802452235,958.033377222483
SALAS,27932.1970021413,78.888483090502,1064.94261478962
SAN JOSE DE LOS MOLINOS,6644.67023554604,78.7505514586399,1104.43944990039
SAN JUAN BAUTISTA,14967.1755888651,80.7924358550789,1117.21469353775
SANTIAGO,31419.3725910064,80.4850595436217,1061.00226128289
SUBTANJALLA,31104.4175588865,79.3721196581268,1028.52807059275
TATE,4720.69807280514,78.106503691254,1017.09078507955
YAUCA DEL ROSARIO,929.674518201285,75.3524758078026,413.17335888431
CHINCHA,232567.937901499,80.7315189931485,912.667454089565
CHINCHA ALTA,66625.164882227,80.5821376450265,938.908292183043
ALTO LARAN,8209.76659528908,78.8709039489741,938.67731243416
CHAVIN,1927.8244111349,78.4259844384311,1136.75353242079
CHINCHA BAJA,12460.5503211991,80.487514850413,891.30328192894
EL CARMEN,13863.817987152,79.3365989923595,816.791786388719
GROCIO PRADO,26660.9293361884,81.6747386180886,865.117676686062
PUEBLO NUEVO,65356.9357601713,81.1603153377928,913.781946483464
SAN JUAN DE YANAC,527.400428265525,74.0730541728725,292.112682361009
SAN PEDRO DE HUACARPANA,1344.59528907923,77.7162290719691,186.59117345877
SUNAMPE,30276.6531049251,81.7611616026468,957.188317170043
TAMBO DE MORA,5314.29978586724,79.822706100442,978.91829408086
NAZCA,63045.6937901499,80.4725337018133,993.512614895662
NAZCA,26739.539614561,79.751382989196,936.274503086261
CHANGUILLO,1152.40042826552,79.7542740068769,893.955062700506
EL INGENIO,2572.07708779443,81.5259395898679,871.933460112143
MARCONA,13914.6124197002,80.2741822807397,1245.38720708963
VISTA ALEGRE,18667.0642398287,81.7252104512724,910.651409377341
PALPA,10811.0599571734,80.8313621949415,941.930214191371
PALPA,6820.84582441113,81.1112152688483,966.619942071405
LLIPATA,1316.46895074946,80.76049717344,907.599183392709
RIO GRANDE,1742.1755888651,80.821058385652,912.172933071827
SANTA CRUZ,771.192719486081,79.8831888818804,848.147378248085
TIBILLO,160.37687366167,75.6917415957381,947.903381052019
PISCO,145320.927194861,75.9885256445955,905.331942537013
PISCO,58924.9550321199,76.4078365768709,914.883560830522
HUANCANO,1223.29336188437,73.2627854853489,789.685189617772
HUMAY,5923.7687366167,72.8981664024054,930.769462487
INDEPENDENCIA,14789.1349036403,74.6127218612592,830.47211094499
PARACAS,8492.55460385439,75.999060283745,1204.17783542126
SAN ANDRES,12641.7516059957,76.7626302266846,731.590352640588
SAN CLEMENTE,24272.7665952891,76.14778354008,922.472126857297
TUPAC AMARU INCA,19052.7023554604,76.2909275323045,893.651744105921
HUANCAYO,532995.856531049,72.6512617684418,929.704901759129
HUANCAYO,119236.366167024,71.669825978176,1046.53853264504
CARHUACALLANGA,1141.07066381156,79.3982091883238,340.114544828369
CHACAPAMPA,528.644539614561,71.3294344605534,197.05647438487
CHICCHE,485.117773019272,71.7877191409169,283.906589999198
CHILCA,91775.8886509636,73.4133487878793,826.471892570769
CHONGOS ALTO,1136.24197002141,75.2438229357148,723.884947743171
CHUPURO,1586.9443254818,71.4681947271779,503.342933920313
COLCA,1458.22269807281,71.8615697587786,754.68825229953
CULLHUAS,1421.42184154176,75.4254317436905,97.8282950369456
EL TAMBO,167365.505353319,73.3473942504206,1118.01274339574
HUACRAPUQUIO,1187.57815845824,76.8328243434544,349.570925921915
HUALHUAS,5266.71734475375,71.5244081497887,712.461255014552
HUANCAN,26022.2119914347,71.4487844495737,690.110683932288
HUASICANCHA,674.231263383298,74.328056584403,308.636015430059
HUAYUCACHI,9077.69807280514,71.2775864263306,675.919211630646
INGENIO,2246.49464668094,72.9099299674761,655.907380779211
PARIAHUANCA,4241.45182012848,71.5995063054504,97.8782761026923
PILCOMAYO,20078.1241970021,71.934198203566993,907.477129667961
PUCARA,4211.27623126338,70.8712795353065,496.892613037561
QUICHUAY,1570.88436830835,73.2059952213955,711.360827755759
QUILCAS,4151.05139186296,71.3824715379496,653.758342585797
SAN AGUSTIN,14173.7408993576,71.8562826306529,838.899352048059
SAN JERONIMO DE TUNAN,11141.9678800857,72.1938602376279,841.900107654963
SAÑO,4751.06638115632,71.1742025802852,697.90453392352
SAPALLANGA,16343.6788008565,72.2352556061976,654.677095014234
SICAYA,13113.0021413276,73.4250118229125,804.614618875278
SANTO DOMINGO DE ACOBAMBA,6242.26980728051,71.4658109496855,437.419132978281
VIQUES,2366.98715203426,73.8941012318323,513.469195501017
CONCEPCIÓN,51989.7837259101,72.2278016094293,614.165450176133
CONCEPCION,14877.426124197,69.1652191865541,954.260307956423
ACO,1414.47537473233,74.0760153681008,386.630711918003
ANDAMARCA,3484.07066381156,74.1055012176494,236.380498573004
CHAMBARA,2686.26766595289,71.0453549138241,297.074196240655
COCHAS,1405.03854389722,72.7704197526858,622.587533089438
COMAS,4486.04710920771,72.7880791531772,505.886537335027
HEROINAS TOLEDO,858.717344753748,71.4654888968788,345.928405536673
MANZANARES,1293.12633832976,75.0799862180421,538.459761309054
MARISCAL CASTILLA,1572.2312633833,74.5982536397678,66.3836797623259
MATAHUASI,5279.31263383298,70.890810486332,838.172718670282
MITO,1269.93147751606,69.800461641824,781.4898849741
NUEVE DE JULIO,1555.23340471092,71.1364661241699,837.602649016306
ORCOTUNA,4403.84368308351,77.2419945584434,507.286572061666
SAN JOSE DE QUERO,5512.50107066381,73.4431624208617,136.806868953031
SANTA ROSA DE OCOPA,1891.56102783726,71.3256184051719,853.671658862802
CHANCHAMAYO,192640.419700214,75.4681445331281,701.591045702336
CHANCHAMAYO,24595.4539614561,75.0583721488656,1064.6160477312
PERENE,73767.5289079229,74.5292003435545,572.465804066555
PICHANAQUI,61517.4646680942,78.2110961304214,612.169643994333
SAN LUIS DE SHUARO,6142.07280513919,74.2689828747197,619.362939814119
SAN RAMON,25835.7601713062,74.6927842887211,944.975732732094
VITOC,782.139186295504,73.0238138140759,1103.67523484731
JAUJA,74942.2334047109,71.0874392865989,751.313310310202
JAUJA,14305.199143469,70.2677301715272,984.615372801567
ACOLLA,5696.37901498929,71.7097003768495,740.789975646744
APATA,3234.22269807281,69.780540787486,674.407319923081
ATAURA,1096.08779443255,70.7693222469124,951.022349355213
CANCHAYLLO,1564.17344753747,67.9613921983827,570.06199970022
CURICACA,1424.8051391863,68.7344480474903,737.237129067086
EL MANTARO,2551.98501070664,74.8122157601431,806.635720965137
HUAMALI,1567.54175588865,71.261723042736,714.660264695994
HUARIPAMPA,734.565310492505,73.0443991257073,884.027231385939
HUERTAS,1705.25053533191,70.3383858949149,617.812690997848
JANJAILLO,458.312633832977,70.3832785043798,174.138497998556
JULCAN,599.625267665953,71.5046769419363,806.636080977941
LEONOR ORDOÑEZ,1410.13276231263,70.2865137145041,751.723402497786
LLOCLLAPAMPA,845.62312633833,68.6652776586804,736.657493384736
MARCO,1219.3704496788,72.1619800514777,497.333012869626
MASMA,1822.81798715203,68.6898550352959,461.457170805421
MASMA CHICCHE,591.03426124197,75.4485818407284,545.689924211732
MOLINOS,1316.81584582441,73.3538908987934,361.664193134493
MONOBAMBA,1130.44325481799,71.3388693720736,580.761329735016
MUQUI,943.338329764454,73.8815579223368,780.341927503609
MUQUIYAUYO,2198.14989293362,74.9653227922473,858.24083177501
PACA,758.708779443255,72.7006339497507,589.141461372001
PACCHA,1267.95289079229,70.0512183379403,667.773053880649
PANCAN,1183.53961456103,68.2918800693178,841.060492738712
PARCO,918.38329764454,69.1895883602712,677.428541624657
POMACANCHA,1470.74518201285,69.3304844742762,463.095538507298
RICRAN,1184.99785867238,72.0115409149179,478.7718968468
SAN LORENZO,2559.41970021413,73.8020621323451,762.340864761461
SAN PEDRO DE CHUNAN,685.160599571735,67.9362241886223,570.802520045882
SAUSA,3048.11563169165,74.6614050586334,811.003726442523
SINCOS,4767.72805139186,69.535190191403,405.699364564163
TUNAN MARCA,956.543897216274,75.0004498201525,645.28742491063
YAULI,896.747323340471,68.5542709427832,692.036308637409
YAUYOS,8828.31691648822,72.203452247663,910.109545282716
JUNÍN,17083.7280513919,69.796043887657,559.082131231115
JUNIN,6833,69.7725206272589,707.322961896723
CARHUAMAYO,6161.01070663812,71.4196998727447,617.113301802912
ONDORES,453.511777301927,67.8835710785203,799.242583354858
ULCUMAYO,3636.20556745182,69.3247100504194,152.236086587201
SATIPO,273478.841541756,74.0170546417817,469.339491902347
SATIPO,42934.0321199144,71.6483480665578,816.7465751822
COVIRIALI,6339.31905781585,72.9863931910115,473.490491535897
LLAYLLA,6983.81584582441,72.6791935909804,485.498832695532
MAZAMARI,59216.3914950008,75.4108493814777,514.084282951313
PAMPA HERMOSA,8248.36616702356,75.3460921079183,313.298231562897
PANGOA,66993.3579696673,73.7493247683251,398.354192746129
RIO NEGRO,27485.4561027837,73.5294449875259,432.770654747318
RIO TAMBO,50184.1027837259,78.5577969055874,254.08257818425
VIZCATAN DEL ENE,5094,77.1866615234295,497.968261626531
TARMA,93037.1970021413,74.2109156769472,676.784943248699
TARMA,43269.0042826552,73.0303489390004,885.643921871797
ACOBAMBA,11237.9978586724,73.154191032549,489.586567865415
HUARICOLCA,2513.30835117773,75.6590804202787,501.470115003284
HUASAHUASI,11960.329764454,74.6397888988006,637.159952235527
LA UNION,2743.62526766595,76.036268897621,720.397926215844
PALCA,4754.98715203426,75.335192120397707,485.420451860706
PALCAMAYO,7061.34475374732,77.1258127044704,422.766519584366
SAN PEDRO DE CAJAS,4341.33618843683,78.7724522521733,408.700341608598
TAPO,5155.26338329764,76.2783180454972,236.263928740875
YAULI,34588.5374732334,76.7396915257983,1211.37136770456
LA OROYA,8996.89721627409,75.515085233551,1128.40354616739
CHACAPALPA,545.717344753748,75.1059862015449,574.210085253464
HUAY-HUAY,1539.25053533191,77.8914302264735,1201.23333796693
MARCAPOMACOCHA,1046.85867237687,77.3729312711552,959.114114791155
MOROCOCHA,4146.22483940043,80.0479857645947,1632.82079017296
PACCHA,1494.98501070664,75.7957366888703,1068.31319892306
SANTA BARBARA DE CARHUACAYA,1960.7687366167,79.0676738698363,1087.89535639128
SANTA ROSA DE SACCO,9043.22698072805,78.7276743413958,1105.45950993709
SUITUCANCHA,891.642398286938,73.3466363912993,376.91898134491
YAULI,4922.96573875803,76.0386690568731,1573.79870004988
CHUPACA,52647.4068522484,72.3096510839489,768.704463403705
CHUPACA,21173.26124197,71.6871035810477,870.503323069517
AHUAC,5463.1948608137,70.8624299120113,661.451458680048
CHONGOS BAJO,3892.15845824411,71.9899472346636,627.36655224433
HUACHAC,3560.4817987152,73.8828415127088,856.905138998339
HUAMANCACA CHICO,8103.06423982869,73.0400300985122,951.828063210018
SAN JUAN DE ISCOS,1967.38329764454,73.4529426985538,765.782438084635
SAN JUAN DE JARPA,2998.02569593148,75.1335191684147,228.801556860231
TRES DE DICIEMBRE,2399.47751605996,76.4411015997943,710.402349474289
YANACANCHA,3090.35974304068,71.2280737136234,427.976076584046
TRUJILLO,1021618.69379015,79.3506828056426,1164.17595895185
TRUJILLO,331253.002141328,79.5765260782984,1377.94384755284
EL PORVENIR,209189.321199143,79.3507853342416,999.874185723993
FLORENCIA DE MORA,40839.3276231263,80.065068221937,895.216621604284
HUANCHACO,76607.295503212,78.2441938961209,1028.22821182651
LA ESPERANZA,197397.588865096,78.8610661942771,1010.62043822864
LAREDO,34739.3961456103,80.2415092463262,1043.41821426658
MOCHE,37258.8094218415,78.4557706809418,1128.59912344252
POROTO,2524.45824411135,78.2368874936778,655.291838483893
SALAVERRY,20630.5867237687,78.7304051182886,922.64419618004
SIMBAL,4289.12419700214,77.5901074404244,681.437171997578
VICTOR LARCO HERRERA,66889.7837259101,80.0031264786471,1599.636266614
ASCOPE,119730.847965739,77.7799864872892,995.308484023273
ASCOPE,6120.26766595289,76.8381155571892,837.148964726052
CHICAMA,15563.0770877944,77.6710228381249,978.449848821919
CHOCOPE,8413.59314775161,77.488039372676,1053.65646172308
MAGDALENA DE CAO,3055.24197002141,78.3012431921403,988.970764784
PAIJAN,27037.0385438972,76.7967375258996,867.280358835344
RAZURI,9448.43683083512,76.613495016499,999.82973527207
SANTIAGO DE CAO,19535.0813704497,78.6805866712271,1088.00994214227
CASA GRANDE,30558.1113490364,78.5193798976671,1072.75600673655
BOLÍVAR,14367.5139186295,79.0069423978274,289.349034003786
BOLIVAR,4441.44967880086,76.7433804301573,347.059461783894
BAMBAMARCA,3492.25695931477,82.4161584106592,184.377330210356
CONDORMARCA,1674.13276231263,78.9067523118828,224.447430150846
LONGOTEA,1867.35974304069,77.2379157178883,416.692187036175
UCHUMARCA,2253.84796573876,78.852766082679,271.474810588987
UCUNCHA,638.466809421842,83.729317155719,322.889396251598
CHEPÉN,87631.4967880086,78.7184237362787,925.02348123647
CHEPEN,48424.3897216274,78.8144918757742,976.158632535478
PACANGA,24701.1970021413,78.6060680016035,862.418951283109
PUEBLO NUEVO,14505.9100642398,78.6949982483802,860.926732859048
JULCÁN,26141.4817987152,72.2291722596955,167.79846762964
JULCAN,9272.09850107066,71.9300278838022,259.147827213591
CALAMARCA,4284.3982869379,73.3789070589231,122.830280575516
CARABAMBA,5826.147751606,71.8818906773126,140.66260483304401
HUASO,6758.83725910064,72.3432989824426,94.3773936420595
OTUZCO,83747.8586723769,75.5107599061627,271.486484457552
OTUZCO,26695.1413276231,74.4473973089921,479.150213774845
AGALLPAMPA,8887.98286937901,75.2091789357463,199.280009122022
CHARAT,2258.75802997859,75.5536405475128,163.153044084009
HUARANCHAL,4269.68950749465,75.2593368446986,234.058716196005
LA CUESTA,614.379014989293,73.5441909552803,168.237735439036
MACHE,2776.00642398287,78.4660646141209,312.802168928712
PARANDAY,628.82226980728,73.8642395488534,182.632793652866
SALPO,5611.19700214133,74.572030440348,239.258426929492
SINSICAP,7770.14989293362,77.0773993029283,102.7995798563
USQUIL,24235.7323340471,75.9336061838138,147.654296699299
PACASMAYO,104900.282655246,81.4512325940241,932.177169919558
SAN PEDRO DE LLOC,16852.9743040685,80.848262257153,1095.68906033007
GUADALUPE,43897.9464668094,81.324905718971,909.684370505303
JEQUETEPEQUE,4003.18843683083,80.6628912260668,1013.34816938194
PACASMAYO,27553.9550321199,81.5647909653138,898.763359699595
SAN JOSE,12592.2184154176,83.238614379685,839.061395840556
PATAZ,85884.6573875803,75.0844570278596,552.260619469412
TAYABAMBA,13901.2719486081,72.7583960718749,343.576765192573
BULDIBUYO,3717.31263383298,74.1432721712699,520.221850395685
CHILLIA,13390.52248394,77.3745254608507,195.057345984736
HUANCASPATA,6013.97430406852,79.9739726636014,168.720119491973
HUAYLILLAS,2881.41970021413,73.9650326433266,388.744268132715
HUAYO,3977.24839400428,71.3686980371583,213.810363697056
ONGON,1514.02141327623,75.032144166737,103.446645744248
PARCOY,22858.5289079229,73.4094770218062,1085.43307450827
PATAZ,9440.37473233405,72.3934776570614,878.265231716
PIAS,1224.92291220557,76.9570873294826,664.749709916711
SANTIAGO DE CHALLAS,1999.64668094218,78.6919035849523,128.509408309781
